,timestamp,position_lat,position_long,distance,accumulated_power,enhanced_speed,enhanced_altitude,140,power,vertical_oscillation,vertical_ratio,step_length,cycle_length16,heart_rate,cadence,activity_type,fractional_cadence,107,135,136,143,stance_time,90,l__is_running__b,l__cadence__steps per min,l__gct__ms,l__fsa__deg,l__total_distance__m,l__stride_count__strides,r__is_running__b,r__cadence__steps per min,r__gct__ms,r__fsa__deg,r__total_distance__m,r__stride_count__strides,l__vgrf_curve_bn_0__,l__vgrf_curve_bn_1__,l__vgrf_curve_bn_2__,l__vgrf_curve_bn_3__,r__vgrf_curve_bn_0__,r__vgrf_curve_bn_1__,r__vgrf_curve_bn_2__,r__vgrf_curve_bn_3__,l__stride_length__m,l__speed__mps,l__vgrf_avg__bw,l__vgrf_active_peak__bw,l__lr__bwps,r__stride_length__m,r__speed__mps,r__vgrf_avg__bw,r__vgrf_active_peak__bw,r__lr__bwps
426,2025-12-19 14:58:26+00:00,542907230,-1465376884,1333.67,89194,3.434,59.60000000000002,3418,225,86.1,7.77,1107.0,0.0,157,93,running,0.0,1,40,157,85,223.0,2.0,1,182,222,9,1374,648,1,185,233,15,1306,615,1.3310203552246094,2.6167972087860107,0.9085162878036499,3.1423397064208984,1.452612042427063,2.5714211463928223,0.9916900396347046,2.9860498905181885,2.304,3.494,1.47,2.4,130.0,2.269,3.491,1.39,2.28,108.0
427,2025-12-19 14:58:27+00:00,542906954,-1465376978,1336.84,89419,3.443,59.39999999999998,3427,225,86.1,7.75,1110.0,,157,93,running,0.0,1,40,157,85,223.0,2.0,1,182,222,9,1377,649,1,182,228,13,1310,617,1.3310203552246094,2.6167972087860107,0.9085162878036499,3.1423397064208984,1.5089168548583984,2.495086431503296,1.1596295833587646,3.0643556118011475,2.304,3.494,1.47,2.4,130.0,2.259,3.423,1.44,2.36,104.0
428,2025-12-19 14:58:28+00:00,542906645,-1465377168,1339.87,89644,3.443,59.39999999999998,3427,225,86.1,7.75,1110.0,15.48,156,93,running,0.0,1,39,156,85,223.0,2.0,1,183,229,12,1381,651,1,182,228,13,1312,618,1.432074785232544,2.467057466506958,0.8476787805557251,3.138819694519043,1.5089168548583984,2.495086431503296,1.1596295833587646,3.0643556118011475,2.337,3.562,1.42,2.32,118.0,2.259,3.423,1.44,2.36,104.0
429,2025-12-19 14:58:29+00:00,542906339,-1465377322,1343.26,89869,3.443,59.39999999999998,3427,225,86.1,7.75,1110.0,,157,93,running,0.0,1,39,157,85,223.0,2.0,1,183,230,12,1384,652,1,182,232,13,1317,620,1.5617344379425049,2.6149771213531494,1.0065937042236328,2.9139139652252197,1.5394670963287354,2.492992401123047,1.0192832946777344,3.0110268592834473,2.315,3.529,1.42,2.32,102.0,2.291,3.484,1.41,2.3,108.0
430,2025-12-19 14:58:30+00:00,542906034,-1465377510,1345.92,90092,3.434,59.39999999999998,3446,223,86.1,7.77,1107.0,0.0,157,93,running,0.0,1,39,157,85,223.0,2.0,1,183,230,14,1388,654,1,181,237,16,1322,622,1.743321418762207,2.4709184169769287,0.8870854377746582,2.9025189876556396,1.549824833869934,2.5234320163726807,0.986361563205719,2.947566032409668,2.32,3.537,1.41,2.32,106.0,2.337,3.534,1.38,2.26,114.0
431,2025-12-19 14:58:31+00:00,542905766,-1465377713,1348.87,90315,3.434,59.60000000000002,3446,223,86.1,7.77,1107.0,0.0,156,93,running,0.0,1,37,156,85,223.0,2.0,1,184,230,13,1391,655,1,182,231,15,1324,623,1.634932279586792,2.578688144683838,1.255141258239746,2.9871439933776855,1.7403475046157837,2.4436728954315186,0.9575900435447693,2.9543354511260986,2.32,3.557,1.41,2.3,112.0,2.324,3.521,1.4,2.3,104.0
432,2025-12-19 14:58:32+00:00,542905404,-1465377973,1352.03,90536,3.415,59.60000000000002,3427,221,85.7,7.78,1101.0,0.0,157,93,running,0.0,1,33,157,85,224.0,2.0,1,185,226,12,1395,657,1,186,231,14,1326,624,1.3709447383880615,2.699075937271118,0.893553614616394,3.018322706222534,1.417790412902832,2.462960720062256,0.7801806926727295,3.037993907928467,2.32,3.57,1.43,2.32,116.0,2.246,3.488,1.39,2.28,114.0
433,2025-12-19 14:58:33+00:00,542905063,-1465378194,1355.33,90757,3.396,59.60000000000002,3409,221,87.6,7.91,1107.0,0.0,157,93,running,0.0,1,33,157,85,226.0,2.0,1,185,227,13,1402,660,1,188,234,17,1333,627,1.5677276849746704,2.6161367893218994,0.8992611169815063,2.930274248123169,1.2864779233932495,2.593226909637451,0.9952418804168701,3.052241086959839,2.322,3.573,1.42,2.32,114.0,2.307,3.611,1.37,2.24,110.0
434,2025-12-19 14:58:34+00:00,542904747,-1465378479,1358.99,90978,3.396,59.60000000000002,3381,221,87.6,7.91,1107.0,0.0,157,91,running,0.5,1,33,157,85,226.0,2.0,1,190,231,12,1407,662,1,188,234,17,1333,627,1.5442644357681274,2.5979599952697754,0.7817795872688293,2.8592305183410645,1.2864779233932495,2.593226909637451,0.9952418804168701,3.052241086959839,2.251,3.561,1.37,2.26,120.0,2.307,3.611,1.37,2.24,110.0
435,2025-12-19 14:58:35+00:00,542904443,-1465378664,1362.31,91200,3.396,59.39999999999998,3381,222,87.6,7.91,1107.0,0.0,157,91,running,0.5,1,33,157,85,226.0,2.0,1,190,231,12,1409,663,1,193,230,15,1340,630,1.5442644357681274,2.5979599952697754,0.7817795872688293,2.8592305183410645,1.5538203716278076,2.5787346363067627,1.2370132207870483,2.872464418411255,2.251,3.561,1.37,2.26,120.0,2.197,3.526,1.35,2.22,96.0
436,2025-12-19 14:58:36+00:00,542904082,-1465378870,1365.79,91422,3.396,59.39999999999998,3381,222,87.6,7.91,1107.0,0.0,157,92,running,0.5,1,33,157,85,226.0,2.0,1,190,231,12,1409,663,1,186,221,10,1344,632,1.5442644357681274,2.5979599952697754,0.7817795872688293,2.8592305183410645,1.3072820901870728,2.562605142593384,1.0173379182815552,3.17753529548645,2.251,3.561,1.37,2.26,120.0,2.202,3.407,1.46,2.38,106.0
437,2025-12-19 14:58:37+00:00,542903756,-1465379085,1369.43,91644,3.406,59.39999999999998,3390,222,85.6,7.8,1098.0,0.0,157,92,running,0.0,1,33,157,85,224.0,2.0,1,184,225,10,1416,666,1,187,222,11,1349,634,1.4263917207717896,2.507518768310547,0.94124436378479,3.077773332595825,1.3636878728866577,2.50382399559021,1.1300461292266846,3.1379990577697754,2.263,3.464,1.43,2.34,122.0,2.208,3.436,1.44,2.34,106.0
438,2025-12-19 14:58:38+00:00,542903399,-1465379266,1373.0,91867,3.406,59.39999999999998,3418,223,87.6,7.89,1110.0,0.0,158,92,running,0.0,1,14,158,85,226.0,2.0,1,184,226,11,1420,668,1,186,229,13,1351,635,1.4751477241516113,2.688579797744751,1.0576179027557373,2.9572534561157227,1.2858257293701172,2.5369186401367188,0.870439887046814,3.1184680461883545,2.291,3.506,1.42,2.32,112.0,2.26,3.497,1.42,2.32,108.0
439,2025-12-19 14:58:39+00:00,542902975,-1465379484,1377.15,92090,3.406,59.39999999999998,3418,223,87.6,7.89,1110.0,0.0,157,92,running,0.0,1,15,157,85,226.0,2.0,1,184,226,11,1422,669,1,187,232,14,1355,637,1.4751477241516113,2.688579797744751,1.0576179027557373,2.9572534561157227,1.1964569091796875,2.574739694595337,0.8879631757736206,3.078289031982422,2.291,3.506,1.42,2.32,112.0,2.25,3.501,1.38,2.26,100.0
440,2025-12-19 14:58:40+00:00,542902651,-1465379668,1380.65,92313,3.415,59.39999999999998,3427,223,87.6,7.87,1113.0,0.0,158,92,running,0.0,1,16,158,85,226.0,2.0,1,184,226,11,1425,670,1,182,234,15,1358,638,1.4751477241516113,2.688579797744751,1.0576179027557373,2.9572534561157227,1.4800629615783691,2.470470666885376,0.7075645327568054,2.9682681560516357,2.291,3.506,1.42,2.32,112.0,2.285,3.462,1.39,2.28,114.0
441,2025-12-19 14:58:41+00:00,542902254,-1465379933,1384.65,92537,3.434,59.39999999999998,3399,224,88.0,7.86,1119.0,0.0,158,94,running,0.0,1,16,158,85,225.0,2.0,1,183,230,12,1429,672,1,185,228,13,1362,640,1.6420400142669678,2.60094952583313,1.1843057870864868,2.9705071449279785,1.327004313468933,2.4478845596313477,0.9024667739868164,3.124920129776001,2.297,3.508,1.41,2.3,102.0,2.222,3.424,1.4,2.28,106.0
442,2025-12-19 14:58:42+00:00,542901965,-1465380118,1387.75,92760,3.443,59.200000000000045,3409,223,84.2,7.67,1098.0,0.0,158,94,running,0.0,1,16,158,85,221.0,2.0,1,184,226,12,1434,674,1,186,228,13,1364,641,1.5621123313903809,2.5268735885620117,0.9073089361190796,2.9431827068328857,1.3986618518829346,2.59270977973938,1.191826343536377,3.0861330032348633,2.281,3.504,1.43,2.34,122.0,2.247,3.476,1.41,2.3,114.0
443,2025-12-19 14:58:43+00:00,542901693,-1465380358,1390.36,92984,3.452,59.200000000000045,3418,224,84.3,7.65,1101.0,0.0,158,92,running,0.5,1,16,158,85,221.0,2.0,1,184,225,12,1436,675,1,186,233,15,1367,642,1.4956247806549072,2.738013744354248,1.2143590450286865,2.9149057865142822,1.494972586631775,2.4667105674743652,0.7430022954940796,2.980626106262207,2.296,3.52,1.44,2.34,122.0,2.274,3.518,1.39,2.28,110.0
444,2025-12-19 14:58:44+00:00,542901390,-1465380461,1393.38,93209,3.452,59.200000000000045,3418,225,86.2,7.74,1113.0,0.0,158,92,running,0.5,1,16,158,85,223.0,2.0,1,184,225,12,1438,676,1,186,230,12,1371,644,1.487510323524475,2.594191312789917,0.9852719902992249,2.96439528465271,1.347491979598999,2.523597240447998,1.1147406101226807,3.0641987323760986,2.291,3.513,1.44,2.34,114.0,2.204,3.416,1.4,2.3,110.0
445,2025-12-19 14:58:45+00:00,542901036,-1465380724,1396.73,93433,3.443,59.39999999999998,3471,224,86.1,7.75,1110.0,0.0,158,92,running,0.5,1,16,158,85,223.0,2.0,1,183,231,11,1443,678,1,187,233,15,1376,646,1.5203654766082764,2.5761845111846924,0.804163932800293,3.011866807937622,1.315390706062317,2.611203908920288,1.0643271207809448,3.0773234367370605,2.25,3.424,1.43,2.32,116.0,2.223,3.473,1.37,2.26,108.0
446,2025-12-19 14:58:46+00:00,542900719,-1465380910,1400.2,93656,3.434,59.39999999999998,3461,223,86.1,7.77,1107.0,0.0,158,92,running,0.5,1,16,158,85,223.0,2.0,1,182,232,12,1447,680,1,183,236,13,1378,647,1.4851382970809937,2.68489933013916,0.9330987930297852,2.914410352706909,1.4170054197311401,2.465747117996216,0.9619956612586975,3.0717291831970215,2.279,3.462,1.41,2.3,108.0,2.256,3.444,1.38,2.26,110.0
447,2025-12-19 14:58:47+00:00,542900346,-1465381170,1403.76,93880,3.434,59.60000000000002,3461,224,86.1,7.77,1107.0,0.0,158,93,running,0.5,1,16,158,85,223.0,2.0,1,186,230,11,1450,681,1,188,235,13,1382,649,1.4861620664596558,2.4378368854522705,0.6895843744277954,3.0245728492736816,1.4843578338623047,2.327395439147949,0.7158433198928833,3.034153461456299,2.23,3.457,1.4,2.3,110.0,2.201,3.451,1.35,2.22,98.0
448,2025-12-19 14:58:48+00:00,542900002,-1465381338,1407.35,94104,3.434,59.60000000000002,3461,224,84.2,7.68,1095.0,0.0,158,93,running,0.5,1,16,158,85,221.0,2.0,1,187,230,12,1452,682,1,183,234,14,1385,650,1.361199140548706,2.571148633956909,0.7991573214530945,3.0590031147003174,1.3113001585006714,2.522089958190918,0.9746007919311523,3.072340965270996,2.262,3.52,1.39,2.28,112.0,2.227,3.394,1.38,2.26,102.0
449,2025-12-19 14:58:49+00:00,542899695,-1465381539,1410.69,94329,3.443,59.60000000000002,3451,225,84.2,7.67,1098.0,0.0,158,93,running,0.0,1,16,158,85,221.0,2.0,1,182,230,12,1457,684,1,183,233,13,1389,652,1.5427993535995483,2.6217212677001953,0.9429377317428589,2.9635462760925293,1.2767601013183594,2.501664638519287,0.9448703527450562,3.0835623741149902,2.302,3.484,1.42,2.32,104.0,2.246,3.429,1.39,2.28,104.0
450,2025-12-19 14:58:50+00:00,542899354,-1465381757,1413.85,94556,3.443,59.60000000000002,3451,227,86.1,7.75,1110.0,0.0,158,93,running,0.0,1,16,158,85,223.0,2.0,1,184,229,12,1461,686,1,183,233,13,1391,653,1.6657510995864868,2.4714627265930176,0.9658638834953308,3.0406484603881836,1.2767601013183594,2.501664638519287,0.9448703527450562,3.0835623741149902,2.264,3.465,1.41,2.3,112.0,2.246,3.429,1.39,2.28,104.0
451,2025-12-19 14:58:51+00:00,542899077,-1465381992,1416.9,94783,3.443,59.60000000000002,3451,227,86.1,7.75,1110.0,0.0,158,93,running,0.0,1,16,158,85,223.0,2.0,1,183,223,10,1463,687,1,183,233,13,1394,654,1.398119568824768,2.4790115356445312,0.8646301627159119,3.1133265495300293,1.2767601013183594,2.501664638519287,0.9448703527450562,3.0835623741149902,2.245,3.417,1.45,2.36,124.0,2.246,3.429,1.39,2.28,104.0
452,2025-12-19 14:58:52+00:00,542898694,-1465382339,1420.65,95008,3.434,59.39999999999998,3442,225,86.1,7.77,1107.0,0.0,158,93,running,0.0,1,16,158,85,223.0,2.0,1,187,229,13,1466,688,1,182,229,12,1398,656,1.5106607675552368,2.5496156215667725,0.8460010290145874,2.9758400917053223,1.318878173828125,2.5549464225769043,0.8496383428573608,3.0071167945861816,2.316,3.603,1.42,2.32,112.0,2.3,3.486,1.43,2.34,108.0
453,2025-12-19 14:58:53+00:00,542898365,-1465382590,1424.39,95232,3.434,59.39999999999998,3442,224,86.1,7.77,1107.0,0.0,158,93,running,0.0,1,16,158,85,223.0,2.0,1,187,229,13,1470,690,1,183,232,14,1400,657,1.5106607675552368,2.5496156215667725,0.8460010290145874,2.9758400917053223,1.137587308883667,2.631993055343628,0.8914059996604919,3.0597269535064697,2.316,3.603,1.42,2.32,112.0,2.286,3.49,1.4,2.28,114.0
454,2025-12-19 14:58:54+00:00,542898015,-1465383028,1428.57,95456,3.434,59.39999999999998,3442,224,86.1,7.77,1107.0,0.0,159,93,running,0.0,1,25,159,85,223.0,2.0,1,186,232,14,1475,692,1,184,232,14,1405,659,1.5998003482818604,2.474605083465576,0.8509189486503601,3.04693865776062,1.2463561296463013,2.531482458114624,0.740340530872345,2.967377185821533,2.348,3.633,1.38,2.26,112.0,2.318,3.559,1.39,2.28,114.0
455,2025-12-19 14:58:55+00:00,542897744,-1465383312,1431.89,95680,3.443,59.39999999999998,3451,224,86.1,7.75,1110.0,0.0,158,94,running,0.0,1,26,158,85,223.0,2.0,1,184,226,13,1477,693,1,186,231,14,1410,661,1.5502499341964722,2.6578867435455322,1.1919325590133667,2.9385833740234375,1.2775110006332397,2.58449387550354,1.1094095706939697,3.0172061920166016,2.346,3.597,1.42,2.32,114.0,2.311,3.575,1.39,2.28,116.0
456,2025-12-19 14:58:56+00:00,542897411,-1465383761,1435.64,95906,3.471,59.39999999999998,3479,226,84.4,7.61,1107.0,0.0,158,93,running,0.0,1,26,158,85,221.0,2.0,1,182,226,12,1480,694,1,183,230,13,1412,662,1.5121291875839233,2.502997398376465,0.812580943107605,3.0153305530548096,1.2936453819274902,2.5225443840026855,0.9388490915298462,3.095726728439331,2.375,3.608,1.45,2.36,110.0,2.339,3.564,1.42,2.32,122.0
457,2025-12-19 14:58:57+00:00,542897184,-1465384057,1438.98,96133,3.471,59.39999999999998,3463,227,86.6,7.73,1119.0,0.0,159,93,running,0.0,1,28,159,85,222.0,2.0,1,182,224,11,1484,696,1,183,230,13,1414,663,1.6103101968765259,2.4691250324249268,0.8944824934005737,3.0247011184692383,1.2936453819274902,2.5225443840026855,0.9388490915298462,3.095726728439331,2.326,3.527,1.45,2.36,102.0,2.339,3.564,1.42,2.32,122.0
458,2025-12-19 14:58:58+00:00,542896971,-1465384605,1442.65,96360,3.48,59.39999999999998,3472,227,86.6,7.71,1122.0,0.0,159,93,running,0.0,1,28,159,85,222.0,2.0,1,181,224,9,1487,697,1,183,229,11,1419,665,1.5062471628189087,2.5156044960021973,0.8527695536613464,3.074657678604126,1.2691763639450073,2.503511667251587,1.031606674194336,3.2099008560180664,2.298,3.472,1.47,2.4,126.0,2.246,3.423,1.43,2.32,108.0
459,2025-12-19 14:58:59+00:00,542896763,-1465385006,1446.28,96586,3.48,59.39999999999998,3472,226,86.6,7.71,1122.0,0.0,159,92,running,0.0,1,28,159,85,222.0,2.0,1,183,230,12,1491,699,1,183,229,11,1421,666,1.6043469905853271,2.3841288089752197,0.8140597343444824,3.0075392723083496,1.2691763639450073,2.503511667251587,1.031606674194336,3.2099008560180664,2.279,3.475,1.41,2.32,108.0,2.246,3.423,1.43,2.32,108.0
460,2025-12-19 14:59:00+00:00,542896639,-1465385627,1450.02,96813,3.49,59.39999999999998,3482,227,88.6,7.79,1137.0,0.0,158,92,running,0.0,1,30,158,85,224.0,2.0,1,183,230,12,1494,700,1,183,232,14,1426,668,1.6043469905853271,2.3841288089752197,0.8140597343444824,3.0075392723083496,1.4951503276824951,2.5433969497680664,1.128331184387207,3.0341687202453613,2.279,3.475,1.41,2.32,108.0,2.271,3.467,1.4,2.3,104.0
461,2025-12-19 14:59:01+00:00,542896506,-1465386049,1453.47,97040,3.499,59.39999999999998,3477,227,89.0,7.8,1140.0,0.0,159,92,running,0.0,1,30,159,85,223.0,2.0,1,184,229,10,1498,702,1,181,234,13,1428,669,1.4317625761032104,2.504854202270508,0.9271620512008667,3.138356924057007,1.362693190574646,2.42838191986084,0.7830471396446228,3.096876859664917,2.302,3.53,1.43,2.34,116.0,2.266,3.426,1.4,2.28,104.0
462,2025-12-19 14:59:02+00:00,542896464,-1465386690,1457.31,97267,3.508,59.39999999999998,3486,227,89.0,7.78,1144.0,0.0,159,92,running,0.0,1,30,159,85,223.0,2.0,1,184,232,11,1500,703,1,184,234,13,1433,671,1.458142876625061,2.5416433811187744,1.0858186483383179,3.089982271194458,1.0538568496704102,2.6058523654937744,0.8974431753158569,3.110058546066284,2.301,3.527,1.39,2.28,108.0,2.26,3.47,1.38,2.26,114.0
463,2025-12-19 14:59:03+00:00,542896407,-1465387169,1460.95,97494,3.508,59.39999999999998,3486,227,89.0,7.78,1144.0,0.0,159,92,running,0.0,1,30,159,85,223.0,2.0,1,180,232,10,1505,705,1,181,232,13,1435,672,1.5228604078292847,2.462125778198242,0.9365062713623047,3.1223340034484863,1.4486349821090698,2.5687880516052246,1.1385273933410645,3.0607004165649414,2.347,3.52,1.42,2.32,112.0,2.314,3.5,1.41,2.3,112.0
464,2025-12-19 14:59:04+00:00,542896391,-1465387781,1464.48,97721,3.518,59.39999999999998,3495,227,89.0,7.76,1147.0,0.0,159,92,running,0.0,1,30,159,85,223.0,2.0,1,180,232,10,1507,706,1,179,235,14,1439,674,1.5228604078292847,2.462125778198242,0.9365062713623047,3.1223340034484863,1.55080246925354,2.4677438735961914,0.7651059627532959,2.9397013187408447,2.347,3.52,1.42,2.32,112.0,2.321,3.459,1.41,2.3,110.0
465,2025-12-19 14:59:05+00:00,542896328,-1465388215,1467.72,97949,3.527,59.39999999999998,3517,228,89.1,7.75,1150.0,0.0,159,92,running,0.0,1,30,159,85,223.0,2.0,1,184,227,12,1512,708,1,179,235,14,1442,675,1.5591527223587036,2.609785556793213,0.9238401055335999,2.9176485538482666,1.55080246925354,2.4677438735961914,0.7651059627532959,2.9397013187408447,2.365,3.631,1.43,2.34,120.0,2.321,3.459,1.41,2.3,110.0
466,2025-12-19 14:59:06+00:00,542896378,-1465388821,1471.48,98177,3.527,59.39999999999998,3517,228,89.1,7.75,1150.0,0.0,159,91,running,0.5,1,30,159,85,223.0,2.0,1,179,227,14,1514,709,1,181,232,12,1446,677,1.4814954996109009,2.6617045402526855,0.8879573345184326,3.0081443786621094,1.2395861148834229,2.495351791381836,1.0027329921722412,3.1311376094818115,2.38,3.552,1.46,2.38,126.0,2.284,3.455,1.41,2.3,110.0
467,2025-12-19 14:59:07+00:00,542896395,-1465389337,1474.75,98406,3.527,59.39999999999998,3517,229,89.1,7.75,1150.0,0.0,159,90,running,0.5,1,30,159,85,223.0,2.0,1,180,227,10,1519,711,1,183,232,13,1449,678,1.4923301935195923,2.4728477001190186,0.9804348945617676,3.1316208839416504,1.3085252046585083,2.5696756839752197,1.0123473405838013,3.069777727127075,2.309,3.47,1.45,2.36,114.0,2.246,3.429,1.41,2.3,106.0
468,2025-12-19 14:59:08+00:00,542896534,-1465389914,1478.59,98636,3.527,59.39999999999998,3517,230,91.2,7.84,1162.0,27.64,159,90,running,0.5,1,30,159,85,225.0,2.0,1,183,227,11,1522,712,1,183,232,13,1453,680,1.5876916646957397,2.506396770477295,0.9899930357933044,3.0049092769622803,1.3085252046585083,2.5696756839752197,1.0123473405838013,3.069777727127075,2.356,3.598,1.43,2.34,116.0,2.246,3.429,1.41,2.3,106.0
469,2025-12-19 14:59:09+00:00,542896657,-1465390406,1482.08,98867,3.536,59.60000000000002,3526,231,91.5,7.85,1165.0,0.0,159,91,running,0.5,1,30,159,85,224.0,2.0,1,184,231,11,1526,714,1,182,236,13,1455,681,1.480244517326355,2.4350945949554443,0.7409631013870239,3.049900531768799,1.4985591173171997,2.4681646823883057,1.1145377159118652,3.0461392402648926,2.3,3.52,1.42,2.32,112.0,2.253,3.427,1.38,2.26,102.0
470,2025-12-19 14:59:10+00:00,542896868,-1465390862,1485.38,99097,3.536,59.39999999999998,3526,230,89.4,7.76,1153.0,27.64,159,91,running,0.5,1,30,159,85,222.0,2.0,1,181,230,9,1528,715,1,180,236,14,1460,683,1.5044472217559814,2.435147762298584,0.6981116533279419,3.0312047004699707,1.3575360774993896,2.531543016433716,0.9985787868499756,3.0825319290161133,2.304,3.474,1.43,2.32,116.0,2.29,3.443,1.41,2.3,110.0
471,2025-12-19 14:59:11+00:00,542897088,-1465391344,1489.19,99326,3.536,59.39999999999998,3526,229,89.4,7.76,1153.0,27.64,159,91,running,0.5,1,30,159,85,222.0,2.0,1,181,230,9,1533,717,1,181,233,12,1462,684,1.5044472217559814,2.435147762298584,0.6981116533279419,3.0312047004699707,1.2284682989120483,2.4525630474090576,0.9772980809211731,3.1112301349639893,2.304,3.474,1.43,2.32,116.0,2.296,3.459,1.41,2.3,98.0
472,2025-12-19 14:59:12+00:00,542897279,-1465391714,1492.28,99556,3.546,59.39999999999998,3535,230,89.5,7.74,1156.0,9.49,159,91,running,0.5,1,30,159,85,222.0,2.0,1,183,229,9,1535,718,1,181,233,12,1467,686,1.5360654592514038,2.4303359985351562,0.9428594708442688,3.0942423343658447,1.2284682989120483,2.4525630474090576,0.9772980809211731,3.1112301349639893,2.305,3.515,1.43,2.34,130.0,2.296,3.459,1.41,2.3,98.0
473,2025-12-19 14:59:13+00:00,542897578,-1465392147,1496.28,99784,3.536,59.39999999999998,3526,228,89.4,7.76,1153.0,0.0,159,91,running,0.5,1,30,159,85,222.0,2.0,1,183,223,9,1540,720,1,185,232,9,1469,687,1.3603883981704712,2.6058056354522705,0.8527845144271851,3.0879228115081787,1.3643357753753662,2.3958065509796143,0.96871018409729,3.127880573272705,2.305,3.521,1.46,2.38,118.0,2.296,3.538,1.42,2.32,104.0
474,2025-12-19 14:59:14+00:00,542897847,-1465392507,1499.84,100012,3.546,59.39999999999998,3535,228,89.5,7.74,1156.0,0.0,159,91,running,0.5,1,30,159,85,222.0,2.0,1,183,225,8,1547,723,1,183,230,11,1474,689,1.5269882678985596,2.3952646255493164,0.9647729396820068,3.059758424758911,1.334031581878662,2.4756927490234375,1.0543088912963867,3.172351121902466,2.274,3.461,1.46,2.38,100.0,2.239,3.412,1.43,2.34,96.0
475,2025-12-19 14:59:15+00:00,542898145,-1465392848,1503.36,100239,3.555,59.39999999999998,3560,227,89.5,7.72,1159.0,0.0,159,92,running,0.0,1,30,159,85,222.0,2.0,1,181,228,11,1549,724,1,183,232,12,1481,692,1.5637151002883911,2.3765604496002197,0.8418450355529785,3.0860040187835693,1.1977543830871582,2.551971673965454,1.0842738151550293,3.1462061405181885,2.273,3.427,1.43,2.34,112.0,2.267,3.461,1.4,2.3,102.0
476,2025-12-19 14:59:16+00:00,542898481,-1465393098,1506.84,100465,3.555,59.60000000000002,3560,226,89.5,7.72,1159.0,0.0,159,92,running,0.0,1,30,159,85,222.0,2.0,1,183,229,13,1554,726,1,183,232,12,1483,693,1.628591775894165,2.472743034362793,1.015952467918396,3.006392478942871,1.1977543830871582,2.551971673965454,1.0842738151550293,3.1462061405181885,2.294,3.498,1.41,2.3,106.0,2.267,3.461,1.4,2.3,102.0
477,2025-12-19 14:59:17+00:00,542898814,-1465393318,1510.26,100690,3.555,59.60000000000002,3560,225,89.5,7.72,1159.0,0.0,159,92,running,0.0,1,30,159,85,222.0,2.0,1,183,229,13,1556,727,1,182,231,13,1487,695,1.628591775894165,2.472743034362793,1.015952467918396,3.006392478942871,1.3900365829467773,2.4887306690216064,1.0394344329833984,3.148181676864624,2.294,3.498,1.41,2.3,106.0,2.256,3.425,1.42,2.32,110.0
478,2025-12-19 14:59:18+00:00,542899127,-1465393472,1513.2,100914,3.555,59.60000000000002,3574,224,89.5,7.72,1159.0,27.64,159,92,running,0.0,1,30,159,85,222.0,2.0,1,180,226,11,1558,728,1,181,230,13,1490,696,1.6862038373947144,2.4514315128326416,0.9883469343185425,3.04162859916687,1.6555181741714478,2.3614578247070312,0.907407820224762,2.9923365116119385,2.315,3.479,1.45,2.36,100.0,2.244,3.381,1.43,2.34,100.0
479,2025-12-19 14:59:19+00:00,542899492,-1465393658,1516.36,101136,3.555,59.60000000000002,3574,222,89.5,7.72,1159.0,0.0,159,92,running,0.0,1,30,159,85,222.0,2.0,1,184,223,10,1563,730,1,185,233,13,1494,698,1.5103211402893066,2.5237514972686768,1.0970821380615234,3.1202731132507324,1.3237695693969727,2.3838841915130615,0.7393038868904114,3.134298324584961,2.281,3.491,1.46,2.38,108.0,2.201,3.385,1.39,2.28,104.0
480,2025-12-19 14:59:20+00:00,542899752,-1465393803,1518.89,101357,3.546,59.39999999999998,3565,221,89.5,7.74,1156.0,0.0,159,92,running,0.0,1,30,159,85,222.0,2.0,1,183,233,13,1568,732,1,185,233,13,1496,699,1.595296025276184,2.4771831035614014,0.9904894232749939,2.979421615600586,1.3237695693969727,2.3838841915130615,0.7393038868904114,3.134298324584961,2.315,3.53,1.41,2.32,120.0,2.201,3.385,1.39,2.28,104.0
481,2025-12-19 14:59:21+00:00,542900104,-1465393934,1522.15,101577,3.546,59.60000000000002,3565,220,89.5,7.74,1156.0,0.0,159,92,running,0.0,1,30,159,85,222.0,2.0,1,179,227,11,1570,733,1,180,226,13,1501,701,1.6173772811889648,2.498701333999634,1.0056428909301758,3.0736265182495117,1.4756224155426025,2.4875195026397705,1.0845003128051758,3.078970432281494,2.337,3.481,1.45,2.36,98.0,2.31,3.474,1.45,2.36,106.0
482,2025-12-19 14:59:22+00:00,542900415,-1465393937,1524.72,101795,3.527,59.60000000000002,3546,218,89.1,7.75,1150.0,0.0,160,92,running,0.0,1,46,160,85,223.0,2.0,1,179,227,11,1572,734,1,178,226,11,1503,702,1.6173772811889648,2.498701333999634,1.0056428909301758,3.0736265182495117,1.3169561624526978,2.5465352535247803,1.0367443561553955,3.186363697052002,2.337,3.481,1.45,2.36,98.0,2.29,3.394,1.48,2.4,120.0
483,2025-12-19 14:59:23+00:00,542900769,-1465393919,1527.51,102012,3.527,59.60000000000002,3546,217,89.1,7.75,1150.0,0.0,160,92,running,0.0,1,46,160,85,223.0,2.0,1,185,226,10,1577,736,1,178,226,11,1505,703,1.379066824913025,2.5771381855010986,1.244038462638855,3.1166579723358154,1.3169561624526978,2.5465352535247803,1.0367443561553955,3.186363697052002,2.306,3.555,1.42,2.32,114.0,2.29,3.394,1.48,2.4,120.0
