,timestamp,distance,enhanced_speed,enhanced_altitude,140,power,cycle_length16,heart_rate,cadence,activity_type,fractional_cadence,107,135,136,143,position_lat,position_long,accumulated_power,vertical_oscillation,stance_time,vertical_ratio,step_length,l__is_running__b,l__cadence__steps per min,l__gct__ms,l__fsa__deg,l__total_distance__m,l__stride_count__strides,r__is_running__b,r__cadence__steps per min,r__gct__ms,r__fsa__deg,r__total_distance__m,r__stride_count__strides,l__vgrf_curve_bn_0__,l__vgrf_curve_bn_1__,l__vgrf_curve_bn_2__,l__vgrf_curve_bn_3__,r__vgrf_curve_bn_0__,r__vgrf_curve_bn_1__,r__vgrf_curve_bn_2__,r__vgrf_curve_bn_3__,l__stride_length__m,l__speed__mps,l__vgrf_avg__bw,l__vgrf_active_peak__bw,l__lr__bwps,r__stride_length__m,r__speed__mps,r__vgrf_avg__bw,r__vgrf_active_peak__bw,r__lr__bwps
200,2025-12-17 16:00:45+00:00,834.57,5.318,113.79999999999995,5314,297,0.0,160,99,running,0.0,1,45,160,65,542907396.0,-1465389807.0,47209.0,87.7,170.0,5.44,1611.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,2025-12-17 16:00:46+00:00,840.07,5.318,113.79999999999995,5322,296,0.0,160,99,running,0.0,1,45,160,65,542906847.0,-1465390042.0,47505.0,87.7,170.0,5.44,1611.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,2025-12-17 16:00:47+00:00,844.91,5.374,113.79999999999995,5378,298,,160,98,running,0.0,1,45,160,65,542906361.0,-1465390224.0,47803.0,87.5,170.0,5.37,1628.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,2025-12-17 16:00:48+00:00,849.49,5.216,114.0,5227,288,0.0,160,98,running,0.0,1,45,160,65,542905818.0,-1465390534.0,48091.0,89.6,172.0,5.61,1596.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,2025-12-17 16:00:49+00:00,855.7,5.141,113.79999999999995,5152,287,,160,98,running,0.0,1,45,160,65,542905209.0,-1465390922.0,48378.0,89.9,172.0,5.71,1573.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,2025-12-17 16:00:50+00:00,861.4,5.141,114.0,5152,288,0.0,160,98,running,0.0,1,45,160,65,542904688.0,-1465391201.0,48666.0,89.9,172.0,5.71,1573.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,2025-12-17 16:00:51+00:00,866.89,5.458,114.0,5470,305,0.0,160,99,running,0.0,1,45,160,65,542904161.0,-1465391649.0,48971.0,88.9,172.0,5.32,1670.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,2025-12-17 16:00:52+00:00,872.49,5.468,113.79999999999995,5479,315,0.0,160,99,running,0.0,1,45,160,65,542903606.0,-1465392076.0,49286.0,87.2,170.0,5.26,1656.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2025-12-17 16:00:53+00:00,877.57,5.458,113.79999999999995,5470,319,0.0,160,99,running,0.0,1,45,160,65,542903147.0,-1465392475.0,49605.0,87.2,170.0,5.27,1654.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,2025-12-17 16:00:54+00:00,883.02,5.458,114.0,5474,319,0.0,160,99,running,0.0,1,45,160,65,542902570.0,-1465392849.0,49924.0,87.2,170.0,5.27,1654.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,2025-12-17 16:00:55+00:00,887.86,5.384,114.0,5399,295,0.0,160,100,running,0.0,1,45,160,65,542902162.0,-1465393117.0,50219.0,85.9,168.0,5.32,1615.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,2025-12-17 16:00:56+00:00,892.67,5.384,114.0,5399,295,0.0,160,100,running,0.0,1,45,160,65,542901650.0,-1465393297.0,50514.0,85.9,168.0,5.32,1615.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,2025-12-17 16:00:57+00:00,896.07,5.328,114.0,5445,292,0.0,159,100,running,0.0,1,44,159,65,542901328.0,-1465393362.0,50806.0,86.1,168.0,5.38,1598.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,2025-12-17 16:00:58+00:00,899.23,4.992,114.0,5101,280,0.0,160,100,running,0.0,1,44,160,65,542901011.0,-1465393492.0,51086.0,86.9,168.0,5.8,1497.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,2025-12-17 16:00:59+00:00,901.66,4.357,114.0,4453,261,0.0,160,100,running,0.0,1,44,160,65,542900738.0,-1465393538.0,51347.0,82.4,186.0,6.3,1307.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,2025-12-17 16:01:00+00:00,903.09,4.189,114.20000000000005,4281,252,0.0,159,100,running,0.0,1,45,159,65,542900573.0,-1465393624.0,51599.0,81.0,191.0,6.44,1256.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2025-12-17 16:01:01+00:00,905.46,3.434,114.20000000000005,3509,208,0.0,160,100,running,0.0,1,45,160,65,542900484.0,-1465393777.0,51807.0,73.9,211.0,7.17,1030.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,2025-12-17 16:01:02+00:00,905.46,2.575,114.39999999999998,2632,157,0.0,160,100,running,0.0,1,45,160,65,542900489.0,-1465393793.0,51964.0,63.5,232.0,8.22,772.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,2025-12-17 16:01:03+00:00,906.32,2.305,114.39999999999998,2355,141,618.62,159,100,running,0.0,1,46,159,65,542900639.0,-1465393741.0,52105.0,59.8,238.0,8.65,691.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,2025-12-17 16:01:04+00:00,906.6,1.129,114.20000000000005,1154,79,0.0,160,100,running,0.0,1,46,160,65,542900601.0,-1465393646.0,52184.0,41.9,264.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,2025-12-17 16:01:05+00:00,906.6,1.026,114.20000000000005,1049,75,598.15,159,100,running,0.0,1,46,159,65,542900698.0,-1465393667.0,52259.0,40.4,266.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,2025-12-17 16:01:06+00:00,907.51,1.026,114.20000000000005,1049,77,598.15,159,100,running,0.0,1,46,159,65,542900784.0,-1465393707.0,52336.0,40.4,266.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,2025-12-17 16:01:07+00:00,908.03,0.849,114.20000000000005,868,0,596.58,159,0,running,0.0,1,46,159,65,542900824.0,-1465393704.0,52336.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,2025-12-17 16:01:08+00:00,908.33,0.0,114.20000000000005,0,0,596.58,160,0,running,0.0,1,46,160,65,542900870.0,-1465393703.0,52336.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,2025-12-17 16:01:09+00:00,908.33,0.0,114.20000000000005,0,0,596.58,160,0,running,0.0,1,46,160,65,542900918.0,-1465393710.0,52336.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,2025-12-17 16:01:10+00:00,908.98,0.0,114.20000000000005,0,0,596.58,160,0,running,0.0,1,46,160,65,542900983.0,-1465393639.0,52336.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,2025-12-17 16:01:11+00:00,910.09,0.0,114.20000000000005,0,0,596.58,160,0,running,0.0,1,46,160,65,542901114.0,-1465393672.0,52336.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,2025-12-17 16:01:12+00:00,911.89,0.0,114.20000000000005,0,0,0.0,161,0,running,0.0,1,36,161,65,542901196.0,-1465393674.0,52336.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,2025-12-17 16:01:13+00:00,912.31,0.886,114.20000000000005,906,0,596.58,161,0,running,0.0,1,36,161,65,542901330.0,-1465393717.0,52336.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,2025-12-17 16:01:14+00:00,913.17,0.886,114.20000000000005,906,0,596.58,161,0,running,0.0,1,36,161,65,542901399.0,-1465393723.0,52336.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,2025-12-17 16:01:15+00:00,914.05,0.0,114.20000000000005,0,0,596.58,162,0,running,0.0,1,19,162,65,542901542.0,-1465393738.0,52336.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2025-12-17 16:01:16+00:00,915.13,0.0,114.20000000000005,0,0,596.58,161,44,running,0.0,1,20,161,65,542901659.0,-1465393734.0,52336.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,2025-12-17 16:01:17+00:00,916.0,0.588,114.0,601,36,596.58,161,44,running,0.0,1,20,161,65,542901777.0,-1465393737.0,52372.0,52.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,2025-12-17 16:01:18+00:00,916.96,0.849,114.0,868,41,598.15,161,44,running,0.0,1,20,161,65,542901906.0,-1465393733.0,52413.0,54.2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,2025-12-17 16:01:19+00:00,918.29,0.849,114.0,868,13,596.58,161,0,running,0.0,1,20,161,65,542902021.0,-1465393712.0,52413.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,2025-12-17 16:01:20+00:00,919.52,0.233,114.0,238,13,596.58,161,0,running,0.0,1,20,161,65,542902157.0,-1465393718.0,52413.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2025-12-17 16:01:21+00:00,920.83,0.233,114.0,238,13,618.62,160,51,running,0.5,1,31,160,65,542902286.0,-1465393731.0,52452.0,49.2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,2025-12-17 16:01:22+00:00,922.31,0.392,114.0,400,42,638.38,160,52,running,0.5,1,31,160,65,542902348.0,-1465393772.0,52494.0,50.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,2025-12-17 16:01:23+00:00,922.7,0.551,114.20000000000005,559,44,0.0,159,52,running,0.5,1,34,159,65,542902382.0,-1465393755.0,52538.0,51.7,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,2025-12-17 16:01:24+00:00,923.12,0.709,114.20000000000005,720,49,0.0,159,52,running,0.5,1,34,159,65,542902501.0,-1465393816.0,52587.0,53.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,2025-12-17 16:01:25+00:00,923.95,0.709,114.20000000000005,720,42,0.0,159,43,running,0.0,1,34,159,65,542902605.0,-1465393788.0,52629.0,53.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,2025-12-17 16:01:26+00:00,924.95,0.588,114.20000000000005,596,0,0.0,159,0,running,0.0,1,34,159,65,542902657.0,-1465393753.0,52629.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,2025-12-17 16:01:27+00:00,925.14,0.0,114.20000000000005,0,0,0.0,160,0,running,0.0,1,39,160,65,542902677.0,-1465393728.0,52629.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,2025-12-17 16:01:28+00:00,926.15,0.0,114.20000000000005,0,0,0.0,161,0,running,0.0,1,34,161,65,542902750.0,-1465393752.0,52629.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,2025-12-17 16:01:29+00:00,926.16,0.0,114.20000000000005,0,0,0.0,161,0,running,0.0,1,34,161,65,542902791.0,-1465393742.0,52629.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,2025-12-17 16:01:30+00:00,926.16,0.0,114.20000000000005,0,0,0.0,161,0,running,0.0,1,34,161,65,542902759.0,-1465393740.0,52629.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,2025-12-17 16:01:31+00:00,926.45,0.0,114.20000000000005,0,0,0.0,160,0,running,0.0,1,40,160,65,542902754.0,-1465393761.0,52629.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,2025-12-17 16:01:32+00:00,927.41,0.0,114.20000000000005,0,0,0.0,160,0,running,0.0,1,40,160,65,542902749.0,-1465393751.0,52629.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,2025-12-17 16:01:33+00:00,927.41,0.0,114.39999999999998,0,0,0.0,160,0,running,0.0,1,40,160,65,542902739.0,-1465393761.0,52629.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,2025-12-17 16:01:34+00:00,927.41,0.0,114.39999999999998,0,0,0.0,160,0,running,0.0,1,40,160,65,542902650.0,-1465393801.0,52629.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,2025-12-17 16:01:35+00:00,927.41,0.0,114.39999999999998,0,0,0.0,160,0,running,0.0,1,40,160,65,542902635.0,-1465393801.0,52629.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,2025-12-17 16:01:36+00:00,927.91,0.0,114.39999999999998,0,0,0.0,159,0,running,0.0,1,45,159,65,542902639.0,-1465393829.0,52629.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,2025-12-17 16:01:37+00:00,927.91,0.0,114.39999999999998,0,0,0.0,159,0,running,0.0,1,45,159,65,542902558.0,-1465393944.0,52629.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,2025-12-17 16:01:38+00:00,928.03,0.0,114.20000000000005,0,0,,159,0,running,0.0,1,45,159,65,542902672.0,-1465394011.0,52629.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,2025-12-17 16:01:39+00:00,928.41,0.0,114.20000000000005,0,0,0.0,159,0,running,0.0,1,45,159,65,542902701.0,-1465394154.0,52629.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,2025-12-17 16:01:40+00:00,928.5,0.0,114.20000000000005,0,0,0.0,158,0,running,0.0,1,41,158,65,542902839.0,-1465394176.0,52629.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,2025-12-17 16:01:41+00:00,929.29,0.0,114.20000000000005,0,0,,158,0,running,0.0,1,41,158,65,542902732.0,-1465394199.0,52629.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,2025-12-17 16:01:42+00:00,929.29,0.0,114.20000000000005,0,0,0.0,158,0,running,0.0,1,41,158,65,542902626.0,-1465394239.0,52629.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,2025-12-17 16:01:43+00:00,929.29,0.0,114.39999999999998,0,0,0.0,157,0,running,0.0,1,44,157,65,542902651.0,-1465394266.0,52629.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,2025-12-17 16:01:44+00:00,929.35,0.0,114.39999999999998,0,0,0.0,157,0,running,0.0,1,44,157,65,542902814.0,-1465394492.0,52629.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,2025-12-17 16:01:45+00:00,930.7,0.0,114.39999999999998,0,0,0.0,157,0,running,0.0,1,44,157,65,542902962.0,-1465394547.0,52629.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
